Trip ID,Taxi ID,customer_id,credit_card_number,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
0007ec4a4012a5437a9d92033d7e089687d97b90,52ca9a97ddafa021d0588c76040babc4e8ddeb917c9dc4a15b72e7348617e0dd086b830349f04a33a5d29e5eee3dfb7ec11abc598e1748a2b70b497662558f96,695,347182362261479 ,1/2/2024 13:30,1/2/2024 13:30,411,1.52,17031320400,17031081300,32,8,7.25,0,0,1,8.25,Cash,Flash Cab,41.87740612,-87.62197165,POINT (-87.6219716519 41.8774061234),41.89833179,-87.62076287,POINT (-87.6207628651 41.8983317935)
0008253c00e059ff3bfac5763c556ebe83e618a5,019ae1913a19db4e7f5d4fd12f8337d3ad6919b9260b5102bfb47dd9efe40f0faec6dbeabdbb8edf48451762373c8394219a110ef89ac4706ac662d2beca94fc,709,4728224960767140 ,1/21/2024 18:00,1/21/2024 18:45,2812,21.19,17031980000,17031330100,76,33,52,14.38,0,5,71.88,Credit Card,Chicago Independents,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.85934972,-87.61735801,POINT (-87.6173580061 41.859349715)
000834a58bdf4fd055643a24e6f78354c6c97825,9b7291d09194ffcd0bc0d27589b7e8a44ff1904f592c5cc10c6346ef734b98b4969e293efc221bea11211167963992b3ebc01f779d164c67c13af5f2239028a2,105,4904822385067 ,1/7/2024 13:30,1/7/2024 13:30,136,0.48,17031081100,17031081500,8,8,4.25,3,0,0,7.75,Credit Card,Chicago Independents,41.9002213,-87.62910519,POINT (-87.6291051864 41.9002212967),41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809)
00085d738902ded5122ae2d1055c14b0405cc573,137d4f780c3823fdc5f26cec160a8c9f8eb952f769c5bc70d0bc747b3eda1d77f6c5df60f9caccccfecc6ded275a85c2cb5afcf4994f42473c445e8ef4a71e35,408,502020380288 ,1/9/2024 21:45,1/9/2024 22:00,1380,17.07,17031980000,17031833000,76,28,41.75,9.25,0,4,55.5,Credit Card,Flash Cab,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201)
00089f9daf3096109190f05e891a7207345910fa,707bf241e39c6a1e051cc7f153487e9f2d65801042cb031cdcd693bdf0eb3d22a9e2089eef897457ea8db41a281076181af5ad2592b3257cc94edd1eb19d8c0d,147,4598465023215 ,1/10/2024 13:00,1/10/2024 13:30,1260,0,,,38,48,30.5,0,0,0,30.5,Unknown,Taxi Affiliation Services,41.81294894,-87.61785968,POINT (-87.6178596758 41.8129489392),41.72967642,-87.57271713,POINT (-87.5727171342 41.7296764229)
0008b579110491e8b783f334b626f1ec2c16d339,535cbdf78f906572bd87f6818151296de41f60925a4e4132a958fce4975d70694f0d248eaa3d8093b77925233e2f189e49e5f7da5a3062479755b3a2c37da1ab,574,676274166203 ,1/22/2024 10:45,1/22/2024 10:45,680,2.73,17031839100,17031841900,32,28,,,,,,Cash,Taxicab Insurance Agency Llc,41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),41.86790242,-87.64295867,POINT (-87.6429586652 41.8679024175)
0008c0b7e227f25c701e118fd7851255ba9cdb87,6adb02556453c79096b14273579cbc9db7df43dd51e443d7c851eb1b44409f91014edba53645d741741efdf5c56f8f615fdabaca50d0d5b64300c87cc80ce144,476,180080954598615 ,1/1/2024 18:15,1/1/2024 18:45,1564,16.96,,,56,6,42.25,9.75,0,6,58.5,Mobile,Sun Taxi,41.79259236,-87.76961545,POINT (-87.7696154528 41.7925923603),41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014)
0008e759e41ce5f2f5f3cf988fa5878baa60db13,99a996d079da15de20cb43da904ab1dfa54610da249cf2d04551ee0da726da7440a0733350f922be3b5ac6b14c2e3200aa5d2568c4862047e7d0a0a35ec97e69,794,30253568233166 ,1/24/2024 19:15,1/24/2024 19:30,924,13.59,,,,33,34.25,0,0,0,34.25,Prcard,Flash Cab,,,,41.85718386,-87.62033462,POINT (-87.6203346241 41.8571838585)
0008fea677c9e98fb0c48dc9f1ea19cc0c9e10af,314f48fcaf3556a8f1c5a32b497057bb479a7afded63d262a5bd50d85a12ee308958f096b3a375648d64eee4bf19d6be55358257fd31009f88c04da6cac3d0c8,752,3554725648366490 ,1/2/2024 22:45,1/2/2024 23:00,1225,13.79,,,76,5,35,7.9,0,4,47.4,Mobile,5 Star Taxi,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.94779159,-87.68383494,POINT (-87.6838349425 41.9477915865)
000919855a9b107c4c20721bfbfc96fd018b7392,d670c3ef208ea463741708bc0ba858b96c2d2c3389fe60db1e4b7af022e55304330a9f5e6a37e1b693fa103b7457ba4bdd5b15eb69d5c0e1d4a58b1cc54d0375,810,5187147924165620 ,1/19/2024 14:00,1/19/2024 14:15,523,1.35,17031320100,17031281900,32,28,7.25,1,0,0,8.75,Credit Card,Globe Taxi,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.87925508,-87.642649,POINT (-87.642648998 41.8792550844)
00094205d3908d75684bcc6ec8868ff3f5ebbc43,6fe3a00b45ce19e32d13df6abf236857b542db5a6bfed7ae16a090dc02f8d93f269f9b2b0b39e919cfad668d506db73a37f0787b1334b335016ccbd44531f626,899,3562224118233290 ,1/3/2024 19:00,1/3/2024 19:15,1222,14.07,,,76,22,35.25,0,0,5.5,40.75,Cash,Flash Cab,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.92276062,-87.69915534,POINT (-87.6991553432 41.9227606205)
00096a1c49ab94f104c257a143b08f29606d4a42,cb79e038fd71a22b59d4913c2b84ccd9c9d8431ab33ba358cb9a26f3bbaefd19e20d40c395037b9d947fab42c9dc9fed9a85449ea85b14a0d790cd215ae523ac,502,4143382418626 ,1/10/2024 12:00,1/10/2024 12:30,1555,17.57,17031980000,17031081500,76,8,43.5,0,0,4,47.5,Cash,Globe Taxi,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809)
00098399d6e7d46d6b46802a15c15136bc6f5a12,ea639e34dc14575bbceb73abebf3cc11c00f8c3a764d4517c03d834c9d387c16ee3454fe9128492ebe6b7b86a0249c65a0dcde706fc8049d71d021b9da7aec72,748,5530779887490470 ,1/16/2024 12:45,1/16/2024 13:00,480,1.3,17031081403,17031320100,8,32,7.25,0,0,0,7.25,Cash,Taxi Affiliation Services,41.89092203,-87.61886836,POINT (-87.6188683546 41.8909220259),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
0009a42746661c3f944d36820b9bd9d1d672fb9e,03835c48b882746071f26939e611985d88e74e22d5fa6f4e749a10940db6bbbe9daf9cbc8f40b0d49db3abe55aff57e3480d05ec9210da44e63d666cb20f6850,420,3522522564112790 ,1/28/2024 17:00,1/28/2024 17:30,1772,16.77,,,76,24,41.25,9.15,0,4,54.9,Credit Card,Taxicab Insurance Agency Llc,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.90120699,-87.67635599,POINT (-87.6763559892 41.9012069941)
0009b33155dc53d33da506a2fbb78bf50baade13,b85df3fd8cdc552a74a3d9314a93209b38870f707943707001a261fb394ef2965b54b9bccbd85311c10c62f76ef18ca2fb5837170e019bb4297415a0dbf6cb52,280,3506440214514120 ,1/24/2024 7:30,1/24/2024 7:45,386,0.94,17031281900,17031839100,28,32,6.25,0,0,0,6.25,Cash,Blue Ribbon Taxi Association,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
0009cbf7a5671845696351bfb0405aeabf6caf11,3213ff0b6cae1f371c2e30a76504208fc74440a8a6574ba09c290e8f9a13ac7d206fa20157a63997f2f72955734db5bb6bba462a104f806afffb97a1c85219aa,701,4447412827645200 ,1/11/2024 14:15,1/11/2024 14:45,1680,16.8,17031839100,17031980000,32,76,41.25,6,0,0,47.25,Credit Card,"Taxicab Insurance Agency, LLC",41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201)
0009e57fca76f699f27f2d3cc7f6053d98055249,1d68f4a1c3b620f920838643bf3801e757b6791f86700abce6ca5936659e046f715635d4bda0aadcedb6df46949cf9d74003f214779efdd04138bd36adf5d9c9,577,4027052873701160 ,1/4/2024 14:30,1/4/2024 15:00,1895,19.62,,,76,,49.5,8,0,4,62,Credit Card,Sun Taxi,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),,,
000a28157cefaca013c82035dbfadc55b1018baa,8c508a77909d4e965c01698b799c7b25ab31d609051979246bd4b957ede678c8a5aa5c6c82ba4a072c0367cf00bd53633a90ea4abfde86bfc1d2129b812a53c7,631,4053386821746700000 ,1/20/2024 21:15,1/20/2024 21:30,180,0.7,,,28,28,5,0,0,1,6,Cash,Chicago Independents,41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
000a4bae1bff96b3e4882f7d0bbbc2e49bec830f,377ed083b1973d9fad298af97ee5eedde344b4d37c545b295cad4a7aae4e6f1fb28225b046c7173cabc8d4e7f85fe5c2312192c8eec9a02aac71eb5aa045d69d,529,3506828874127560 ,1/22/2024 14:15,1/22/2024 15:00,2020,14.59,,,76,6,38.25,6.41,0,4,49.16,Credit Card,Flash Cab,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014)
000a5ed15c6d40a2cdd48889485d4983077048d3,971fa4446fe8b29da09564476ab378d9c582ebc3c4334c022963ac93c5eebabe88a3fc903bba1b48a21d1d1cb597f785ad481fcad514d18c231a1641d01db177,535,4535948889881380 ,1/5/2024 12:30,1/5/2024 13:00,1443,8.88,,,1,7,24.75,0,0,0,24.75,Prcard,Taxicab Insurance Agency Llc,42.00962288,-87.67016686,POINT (-87.6701668569 42.0096228806),41.92268628,-87.64948873,POINT (-87.6494887289 41.9226862843)
000aace53bd4a967cbf3caa1fc55325b1c62abbb,bc90bf0ded959dcacaeebf70d50c9665e6af8d354e4d014929441d265b6af1c318397333025c9b54688041afd28ff195cb34c78069dd1e7eaeb0c10bbce5c8b2,210,4924428243888230 ,1/28/2024 15:00,1/28/2024 15:15,1047,11.77,,,,37,55.14,0,0,0,55.14,Cash,Flash Cab,,,,41.80908443,-87.63242452,POINT (-87.6324245245 41.8090844303)
000ab0d6e13495b4dc2522a8c02380e2586f26c7,8c513c0061e8e616e7d6f25d5fd1bbd0d5bfd90fabe8b6979e8d2e4f00365d9f3c4240e2cad918dccadad5cba2eb75877c3e0ca9838ab67044703b4228bb2c99,468,573339556884 ,1/12/2024 9:30,1/12/2024 10:30,3796,6.72,,,8,6,33.25,0.07,0,0,33.32,Prcard,Flash Cab,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014)
000ab6aefb51fd42d2efe622306b10056d34ea30,177e33355372f5cdbb5a2c5d0295c7576b865c622ef1ce4882c0f6a6e4ae72d24ca32e159aa0498ba2af3aed858e7c2e0b0b123d1728a573fe4132d5c02f0177,801,2550013706644420 ,1/7/2024 17:30,1/7/2024 17:30,600,2.7,,,76,,10.75,1,0,4,15.75,Credit Card,Chicago Independents,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),,,
000b2aba3e2f2396f63670b1bc57de97bb217236,6a9187113205a56ed28e5453fb01ce5d29381b136cdcaa2f86dca439cdaeee04cfbeb964cc99e2405a21a8601842b3acb86a74abb0dba64687d8c098e27d9c9a,133,38614327802421 ,1/9/2024 15:45,1/9/2024 16:00,780,4.7,,,32,7,14.25,2.95,0,0,17.2,Credit Card,Taxi Affiliation Services,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),41.92268628,-87.64948873,POINT (-87.6494887289 41.9226862843)
000b625ce839dbd8652715cfd9bd8cdb91d8a10f,00fbd9a7e5fce4db91d74af6c82fc74f07d246b40435a71356a60c170ef136ab5f853dce0cd6a6443dc01eb817d4048e22537c521d508533b79574bad77e9c81,661,2293899798517290 ,1/19/2024 15:30,1/19/2024 15:30,148,0.74,,,,,68.45,0,0,0,68.45,Cash,Flash Cab,,,,,,
000ba31195508d1f7f9bbad9656e4eb9f7d260c4,10e8a565ac8829bd9caa44f57e9831fd8b4ff374e4d6667337dc4114eb4a0356ec563e55a82e248e315ebf8e938ed4c8418dda95d5a5b409e7ce9b6139215b24,361,6573837140517080 ,1/30/2024 15:15,1/30/2024 15:15,311,0.44,17031081201,17031081500,8,8,5,0,0,0,5,Cash,Flash Cab,41.89915561,-87.62621053,POINT (-87.6262105324 41.8991556134),41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809)
000ba375c106058b57962c04acc1d10fc7540ba0,6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,445,3596405541964080 ,1/19/2024 12:15,1/19/2024 12:30,540,1.8,17031281900,17031081300,28,8,8.25,0,0,0,8.25,Cash,Taxi Affiliation Services,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.89833179,-87.62076287,POINT (-87.6207628651 41.8983317935)
000bb1c2d9127633bf14488352038cbd298e14f4,e6a9b95839d258d36f7d4040e681ddbc5e1ccfa604c36112bb8a44bd84d8518c20b6d3b01d760ba3edbc95bf4a608f1f7f9ed02eae91c905740720718a47e046,415,4574374474088 ,1/12/2024 10:00,1/12/2024 10:30,2040,9.9,,,2,32,28.5,0,0,1,29.5,Unknown,Choice Taxi Association,42.00157103,-87.69501259,POINT (-87.6950125892 42.001571027),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
000bcf38cd0000434395beb53ee83ccd4edd7d6a,515a5fcb417171d67de71f2e8f380c1d6587dce8fbfc1bbdffe56fa7eb4c8b399fc0f7de5d1db05daea8602e70d29e0c147e5eb7806dc97b8679337271dd8985,303,213195077232172 ,1/20/2024 10:15,1/20/2024 10:30,514,1.05,17031081300,17031081800,8,8,9,2.22,0,0,11.22,Mobile,City Service,41.89833179,-87.62076287,POINT (-87.6207628651 41.8983317935),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
000be8f6aaa1fa94932fd3c938c63ae91f44b2d6,c3ddd11fcfdecc050d52c55e4803fe0795be73d4626aaaaf362857d7e6564c8ffc88cb766846b4b88d262d6654a17f34b9f4d760bc1662f8d6d838e8cb10878b,664,4448935833525190 ,1/27/2024 13:45,1/27/2024 14:00,1644,21.01,,,76,,51.25,0,0,33,84.75,Credit Card,5 Star Taxi,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),,,
000c52bf82c6f41e0da6c1678497c562c1a624f9,e0b3e1e1ca6320c46aa1688ef894aeae326f89ae0de0f47c6327e5907f4d64a4c1358789f62d4a0b132d0deae7dd9532b8fb29f5efed4da2df77a0ff0fa64bf8,845,180012665653561 ,1/14/2024 18:00,1/14/2024 18:15,1440,16.9,,,76,8,41.25,9.3,0,5,55.55,Credit Card,Chicago City Taxi Association,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
000c59ee108ddc430e012d9ac25725ec0ef0f8b6,d28caa64f4e58307944cca8fac608e21e5abe79afdd1af7c790171e660fe5fd08a2fc2e60a47778e33ccb4f9d786c2bef78823af193a330f4d38e29202e27cb1,662,180021621240231 ,1/26/2024 10:30,1/26/2024 11:00,1399,0,,,,,10.75,0,0,0,10.75,Cash,Globe Taxi,,,,,,
000c63d4a735998f14be34a0fd579ebc35be2313,6c862bc95ea06a072a03b188ee3f78cadbfdcffdfe64bd90514563cd31352ad477ede709ea8ad124cdd7e445fc7e1d1b807ca07f6b9f132a8b72694b7de6c782,564,213187841405416 ,1/7/2024 10:00,1/7/2024 10:30,1092,14.7,,,3,42,51.56,0,0,0,51.56,Cash,Flash Cab,41.96581197,-87.65587879,POINT (-87.6558787862 41.96581197),41.77887686,-87.59492544,POINT (-87.5949254391 41.7788768603)
000caed31956aa2603a6013c343599c22b422825,99581bb3b95a57c5b93a1e80bf29a254cd0a4635a0bc9730abf1e4353688ae22acef25d358df9e8c482cc14881b382cd9b366dfe020e5e2fbc9ec8c0e9486a1b,323,4696700798201 ,1/3/2024 17:15,1/3/2024 17:15,245,0.44,17031839100,17031281900,32,28,4.75,0,0,0,4.75,Cash,Flash Cab,41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),41.87925508,-87.642649,POINT (-87.642648998 41.8792550844)
000cb3f5a0e58dadb8b4f2ded8555b62eefab7bb,80919866bf50fd1163efd329eb8a9fdf198fda2465473a58ecb720b45e5a6b95cca6ba0d8f7a1b2f7b4a56b4e34a4ec0c5399c40e3bc4e05b4ec60d9810c12c5,338,4284127409189 ,1/25/2024 10:30,1/25/2024 11:00,1516,13.46,,,41,64,33.32,3,0,0,36.32,Mobile,Blue Ribbon Taxi Association,41.79409025,-87.59231086,POINT (-87.592310855 41.794090253),41.77958289,-87.76851085,POINT (-87.768510849 41.7795828877)
000ccbd6b66cf618f9a6967fd2a4bf33b5966053,5732bb53e9becb096e11b52228bb5079a585622bd15b745b5951f8ae0fa018ac511f3faf0863a9e890c5b8be5a601b6ee2e6301404137fa406855840ef83d45c,830,6011760979934250 ,1/25/2024 19:00,1/25/2024 19:00,660,1.7,,,56,,8.75,3.55,0,5,17.3,Credit Card,Taxi Affiliation Services,41.79259236,-87.76961545,POINT (-87.7696154528 41.7925923603),,,
000d264c7bf50cabb522421de2798278f1642c37,f4275d08eb48c554a46a407ad6cd014d5f1442eb1fb68d78c698d438733b8f1e1ce11faa9bd5a6c1a01308d0bb402dbab61ff52967f276a44437092115e3c834,216,2343171567188030 ,1/23/2024 10:30,1/23/2024 11:00,2217,10.16,,,77,24,29.75,0,0,0,29.75,Prcard,Flash Cab,41.9867118,-87.66341641,POINT (-87.6634164054 41.9867117999),41.90120699,-87.67635599,POINT (-87.6763559892 41.9012069941)
000d69dfd4cb495f7561377bf0463c0b800b8c86,1f041942ef7c61fea34c62c89aea8231e4277ca158d54ef1a738be59f3099e32f7f6626f22cdd82e425bdff13f179feb3f1b12f34b8c1addd999239551c17d2d,660,375866424215771 ,1/11/2024 16:15,1/11/2024 16:15,200,0,17031839100,17031320100,32,32,9,2.22,0,0,11.22,Mobile,Flash Cab,41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
000d706a1605a81c034911d32e6c3e640659c385,50830227aed598db9224fd213c762cc12eaa89e073c466b742059d1cd1848578c62b74577dc1798e32f15dba71eecd36c2e737bd37b892866632f7c8a9c815b3,982,4443536329416900 ,1/1/2024 17:45,1/1/2024 18:00,785,4.24,,,7,32,14,2.9,0,0,17.4,Credit Card,Sun Taxi,41.92268628,-87.64948873,POINT (-87.6494887289 41.9226862843),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
000d711f21125b37ecb74ffceeba61da383d5669,f621299fa67bd8263e781be39bd954acda79ca9c95884949a24a35f09eec2160377ccf61c4a510b49b3fa6e40de8259c40d6f34611ef283976cb3b8cf8985bc0,58,630430927651 ,1/10/2024 5:45,1/10/2024 5:45,290,0.89,,,32,28,5.75,0,0,0,5.75,Cash,Sun Taxi,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
000db4d99e7d186f622addf5386478dfe4eebdd0,520ceeda508661c3d09a4d7b85c955a6c971d0cca9c10936450315bf07cfc7f0c334d10f0d2be8d8ba66d4887381ef8b8835156c66b214d1ebd25a3578eda23f,985,502037169351 ,1/28/2024 3:45,1/28/2024 3:45,2,0,,,77,77,60,12.1,0,0,72.6,Credit Card,Flash Cab,41.9867118,-87.66341641,POINT (-87.6634164054 41.9867117999),41.9867118,-87.66341641,POINT (-87.6634164054 41.9867117999)
000de8c27646bd3fb7897a34cff6f7be4eb0ef72,ee8c4cb9eb10dcb967d64305ca79a9068dbf0b5b12f3ec2968e4eaf4d743ed7e8472c8f85c08f0b789dcbcce33f62da5a281c4c741fdc5764b0bb602c332bfef,866,370873585242433 ,1/24/2024 10:45,1/24/2024 11:00,1246,10.85,,,77,35,28.5,0,0,0,28.5,Prcard,Flash Cab,41.9867118,-87.66341641,POINT (-87.6634164054 41.9867117999),41.83511799,-87.61867777,POINT (-87.6186777673 41.8351179863)
000e6062c922c79955fc520f691bcfab8f6f9ac1,66d3807bc1b0bcf7c3b90c19f7c13356cdd60995199804afe2355e2736bf4a56d616f7f783596da3bdcb6b755c43d8b26818486f213604c04b6ebbcd9b99abc8,60,2268537965624520 ,1/24/2024 16:30,1/24/2024 16:45,956,4.03,,,8,6,14,0,0,0,14,Cash,Flash Cab,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014)
000e69c3204b3a03dd2f7e40d4db543b20ddd163,1faf91220a6cf3f0796171853d220b94ea854732990c5674ae519cfa76806973dc8ff011cec176172e51e2622a8edb6c619ddc30fe5a4a0c1e6f58d46d948644,213,676292532501 ,1/4/2024 17:30,1/4/2024 18:15,2871,18.32,,,76,32,46,0,0,5,51,Cash,Chicago Independents,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
000e7f60a65adae2e58072ce2a519425722f0099,272483fc93f4493126260a88a1bfad474687db1c2bf437f9e40d35521a013bd0cbedbeb51511030762b74880db93497619ee2d5c6f6918d5356e850926249c52,739,180015134879808 ,1/11/2024 14:45,1/11/2024 15:00,1002,3.96,,,35,8,14,0,0,0,14.5,Credit Card,City Service,41.83511799,-87.61867777,POINT (-87.6186777673 41.8351179863),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
000eb362b0821df709685bd16fc1e7f5b1144a14,7e62180fd8402ef87fb6d789a65bd64251e62d34f66b999fecff86ac71e0cf7a1ca1c22093ee3f7de8d521259887fa4c4c46c925b87b6cf12ebe80066d1caa63,340,3524856587724700 ,1/24/2024 19:00,1/24/2024 19:15,780,0.3,,,38,33,15.5,0,0,0,15.5,Unknown,Taxi Affiliation Services,41.81294894,-87.61785968,POINT (-87.6178596758 41.8129489392),41.85718386,-87.62033462,POINT (-87.6203346241 41.8571838585)
000ec0b44e4296bf2dd6e8e88268f46b3246a185,d2361c444230b38876a74c70d71b055ad4d69b2e35954dc89b1a28e0e43fbf85c545ed901036c4129f8c7938c2b0adb2a0b24d87170a00bc366e918ae2bf0fe7,719,3515465167547830 ,1/19/2024 17:15,1/19/2024 17:30,660,3.2,17031980000,17031770700,76,,11.25,5,0,4,20.25,Credit Card,Taxi Affiliation Services,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.98277501,-87.8773054,POINT (-87.8773053996 41.9827750091)
000eef741d5507924a4cd71e5a1f573b45e69bfd,89fc6b1f0628f328ccd1021fcf4e7318bb2f9962da9259b522bde63ca44f9f201a016291bbd2801fad04845cfd5b30b954afedccb22f6c49fadda05821804a06,90,6011588157076820 ,1/6/2024 1:45,1/6/2024 1:45,606,3.08,,,76,,11,15,0,4,30.5,Credit Card,Flash Cab,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),,,
000f0afc0c776f50cb44bead5ea8f1658daf67e0,00e34f77f4495a6128d5b3312099c8f2f4ea25c2650e83e22eb49bc21b5d75f4a4ef34b591c3277204065541df3d4575f0cf5b63d37e594e0021667768d1ba30,901,4197319726622000 ,1/28/2024 21:15,1/28/2024 21:45,1260,9.2,,,28,,26,0,0,0,26,Unknown,Taxi Affiliation Services,41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383),,,
00639a9533361dc992cacc2f051f58b7228cfce8,b43f5c22a5bd9406749cbc99e5aad0313370b5ef6eae2c4b46e0d6a57436a36dff377af58d38a28d54558b671cbb56e9a5ad5813cd41de4bc19749117ce25494,50,4922239741354830000 ,1/23/2024 8:15,1/23/2024 8:45,2120,9.85,,,46,,29,0,0,0,29,Prcard,Flash Cab,41.74124273,-87.5514282,POINT (-87.551428197 41.7412427285),,,
000f355a30073f98c541bd4e0edacca51ab54fc6,8710eb500626e6ff19dff2f1ed8d6253f89e99257fb11ba2776b6dc47824455032fed9ab4ba0d910059cf0eee448bdd595214392d248fcc9ea54ffe03b0f81bb,893,4025407216754420 ,1/18/2024 8:30,1/18/2024 8:30,720,5.8,,,33,38,16.75,0,0,0,16.75,Unknown,Taxi Affiliation Services,41.85718386,-87.62033462,POINT (-87.6203346241 41.8571838585),41.81294894,-87.61785968,POINT (-87.6178596758 41.8129489392)
000f48910cee50bd0f2e5820e34c4dcfb022f8fa,deec568f18d18fb40292b918b82311ac8006ada6a8a1fff177f4bab2b5925b4c0712813919884a696c8fa2bde1d0a283d372f72024785b3d9ef2b8d18857b0b4,783,3599463133767800 ,1/10/2024 21:45,1/10/2024 22:00,1437,17.02,17031980000,17031081800,76,8,42,11.75,0,4.5,58.75,Credit Card,City Service,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
000f513a5f886b3d2df612131d4642dfd740e879,435c3f0bb3774c35800330140eb6a9027c7f72033f0a60666b5ebf0b1ff751b19d89a5b0bd0ec0d1e5a5fec9022588d731cff99ee163e14200fc3a9cef16db3f,234,4421287790180310000 ,1/4/2024 18:00,1/4/2024 18:15,960,0.5,,,41,28,23.25,0,0,2,25.25,Cash,Taxi Affiliation Services,41.79409025,-87.59231086,POINT (-87.592310855 41.794090253),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
000f6897bba4e3baa7aaa473267b7c23a168768e,950af3418bda33a809615e29c0592a6ab8ed5f479173437b80b129e16694d099c13ac649b93c38a08e703f3bc8c11a16bf7c37ccca96824dd06c56709d6afeac,919,3502298280379570 ,1/2/2024 21:30,1/2/2024 21:45,307,0,,,32,8,9,0,0,0,9,Mobile,Flash Cab,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
000f769d67289e5ee083c369ef670b8060ba45de,4b9b91a8648e40ebafcc374aaf02db473cb8e1953f0c4f651ccc77f8ffe6e406312b391209f95fae1cc98a868e5d4f1a976398ccc48d2e49231ba25eac1f047f,205,4462123324861720000 ,1/22/2024 19:30,1/22/2024 19:45,599,2.16,,,4,2,9.25,0,0,0,9.25,Cash,Flash Cab,41.97517094,-87.68751552,POINT (-87.6875155152 41.9751709433),42.00157103,-87.69501259,POINT (-87.6950125892 42.001571027)
000fc0756edb91baaebb6e1e358148e753471985,44450ce5d7c93afb896a1645acef2f8903fdc80a3b7c2ce7d09a884c65112792ecd8a0228ceba4d443bc10e351c9b1f5b48e569628e9f0f44a2b815da6fbdab8,664,4180075007243680 ,1/12/2024 18:15,1/12/2024 18:45,1695,12.63,,,52,35,32.75,0,0,0,32.75,Prcard,Flash Cab,41.70731145,-87.5349029,POINT (-87.5349029012 41.707311449),41.83511799,-87.61867777,POINT (-87.6186777673 41.8351179863)
